title,url,source_date,incident_type,date,location,victim_identity,description,severity,perpetrator_info,latitude,longitude,year_found,found_at,search_query
Mixed race couple from Lidl advert to leave Ireland over death threat and online abuse,https://www.independent.co.uk/news/world/europe/ireland-mixed-race-family-lidl-advert-racist-abuse-threat-leave-a9145186.html,20191006T171500Z,threat,2019-10-07,Ireland,mixed race couple,"A mixed race couple featured in a Lidl advert in Ireland received a death threat and online abuse, prompting them to leave the country.",medium,,,,,,
Police chief on trial for hate crime said Trump was  last hope for white people  ,https://www.independent.co.uk/news/world/americas/trump-police-chief-hate-crime-trial-racism-new-jersey-frank-nucera-a9129081.html,20191002T094500Z,hate_speech,2019-10-02,not specified,general_lgbtiq,"Police chief on trial for hate crime expressed racist and homophobic views, including stating that Trump was the 'last hope for white people' and suggesting that black people should be lined up and killed.",high,Frank Nucera,,,,,
"Ugandan LGBTIQ activists arrested , subjected to anal examinations",http://www.starobserver.com.au/news/uganda-sixteen-lgbtiq-activists-arrested-subjected-to-anal-examinations/189016,20191028T233000Z,arrest and forced anal examinations,,Uganda,LGBTIQ activists,Sixteen LGBTIQ activists in Uganda were arrested on suspicion of gay sex and subjected to forced anal examinations by authorities after being detained last week.,high,,-37.844116,145.1078411,,,
Luke Pollard : Homophobic graffiti daubed on Labour MP constituency office,https://www.independent.co.uk/news/uk/politics/luke-pollard-labour-mp-homophobic-graffiti-office-vandalism-plymouth-a9173526.html,20191027T211500Z,vandalism,2019-10-27,Plymouth,unknown,Homophobic graffiti was daubed on Labour MP Luke Pollard's constituency office in Plymouth. This incident occurred days after 'die Blair' was scrawled on the politician's workplace.,medium,,-38.0302891,145.3564015,,,
Hate - peddling US pastor Steven Anderson blocked from New Zealand,https://thespinoff.co.nz/society/21-10-2019/hate-peddling-us-pastor-steven-anderson-blocked-from-new-zealand/,20191021T054500Z,hate_speech,2019-10-21,New Zealand,general_lgbtiq,Extremist Baptist pastor Steven Anderson has been blocked from entering New Zealand due to his hate speech-filled sermons.,medium,Steven Anderson,-36.8622961,174.7190716,,,
Uganda announces plans for  kill the gay death penalty bill,https://qnews.com.au/uganda-announces-plans-for-kill-the-gays-death-penalty-bill/,20191012T014500Z,threat,,Uganda,general_lgbtiq,"Uganda announces plans for a 'kill the gay death penalty bill', which threatens the lives of LGBTIQ+ individuals in the country.",high,,-37.844116,145.1078411,,,
Why Victoria needs to confront its homophobic past : Seb Starcevic,http://www.starobserver.com.au/news/national-news/victoria-news/why-victoria-needs-to-confront-its-homophobic-past-seb-starcevic/188029,20191010T104500Z,assault,1991-03-XX,not specified,unknown,"23-year-old Robert Murley was accused of bashing, stabbing and almost decapitating 65-year-old Joe Godfrey in March 1991",high,Robert Murley claimed Godfrey had made a sexual,,,,,
Police officer told to  tone down his gaynes awarded $20m,https://www.independent.co.uk/news/world/americas/gay-police-officer-keith-wildhaber-damages-discrimination-a9175176.html,20191028T224500Z,discrimination,2019-10-28,St Louis county,gay,A police officer was awarded $20 million after being told to 'tone down his gayness' by St Louis county leadership.,medium,St Louis county leadership,,,,,
Adelaide Pride Walk defaced by  Jesus loves you  graffiti,http://www.starobserver.com.au/news/adelaides-pride-walk-defaced-by-jesus-loves-you-graffiti/189124,20191030T133000Z,vandalism,,Adelaide CBD,general_lgbtiq,A man was caught on video vandalising Adelaide's iconic CBD Pride Walk with the words 'Jesus loves you'. The local council described it as disappointing.,medium,,-34.9334107,138.6006227,,,
"Rainbow walk in Adelaide , Australia vandalised with  Jesus loves you  graffiti",https://www.pinknews.co.uk/2019/10/28/adelaide-rainbow-walk-graffiti-jesus-loves-you-australia/,20191028T180000Z,vandalism,,"Adelaide, Australia",general_lgbtiq,"The rainbow walk in Adelaide, Australia was vandalised with 'Jesus loves you' graffiti.",medium,,-34.9281805,138.5999312,,,
Adelaide Rainbow Walk vandalised,https://www.abc.net.au/news/2019-10-28/rainbow-walk-vandalised-in-adelaides-light-square/11647272,20191028T081500Z,vandalism,2019-10-28,Adelaide's Light Square,general_lgbtiq,"The Rainbow Walk in Adelaide's Light Square was vandalised with white text saying 'Jesus Loves You', impacting the colorful path celebrating the LGBTIQ+ community.",low,,-34.9260344,138.5925208,,,
Woman arrested - hate crime against baby with genetic disorder,https://www.irishcentral.com/news/woman-arrested-hate-crime-genetic-disorder,20191111T210000Z,harassment,,"Melville, New York",unknown,"A 26-year-old woman harassed an Irish American family in Melville, New York, cyberbullying them due to the young baby's skin condition. Krista Sewell is accused of sending them threatening messages.",medium,Krista Sewell,,,,,
Spanish Big Brother contestant forced to watch own  sexual assault  in diary room,https://www.independent.co.uk/news/world/europe/spanish-big-brother-sexual-assault-video-diary-room-carlota-prado-jose-maria-lopez-a9228296.html,20191201T201500Z,sexual assault,2019-12-02,Spain,unknown,Spanish Big Brother contestant Carlota Prado was forced to watch footage of her own alleged sexual assault in the diary room by producers without her prior knowledge.,high,,37.2966054,-2.2931252,,,
Why Victoria needs to confront its homophobic past : Seb Starcevic,https://www.starobserver.com.au/news/national-news/victoria-news/why-victoria-needs-to-confront-its-homophobic-past-seb-starcevic/188029,20191130T033000Z,assault,1991-03-XX,not specified,unknown,"23-year-old Robert Murley was accused of bashing, stabbing and almost decapitating 65-year-old Joe Godfrey in March 1991.",high,Robert Murley claimed Godfrey had made a sexual,,,,,
Inyoung You : Woman accused of encouraging boyfriend to kill himself releases last text message they sent,https://www.independent.co.uk/news/world/americas/inyoung-you-alexander-urtula-suicide-text-messages-boyfriend-boston-college-a9214376.html,20191122T200000Z,harassment,2019-11-22,not specified,general_lgbtiq,Woman accused of encouraging boyfriend to kill himself by isolating him from friends and repeatedly urging him to 'go die'.,high,Inyoung You,,,,,
Driver who ran over girl she thought was  a Mexican  charged in second hit - and - run,https://www.independent.co.uk/news/world/americas/hit-run-teenage-girl-mexican-hate-crime-iowa-a9258916.html,20191224T110000Z,assault,2019-12-24,Iowa,unknown,An Iowa woman was charged with a hate crime after running over a girl she thought was 'a Mexican' and was also charged in a second hit-and-run incident on the same day.,high,Iowa woman,-33.796961,150.7708644,,,
Woman ran over teenage girl  because she looked Mexican  ,https://www.independent.co.uk/news/world/americas/teenage-girl-mexican-hit-and-run-hate-crime-iowa-a9256141.html,20191221T171500Z,assault,2019-12-22,not specified,unknown,"A woman ran over a teenage girl because she thought she looked Mexican, according to the police chief. The perpetrator made a judgement about the girl's ethnicity before hitting her.",high,Woman,,,,,
News von heute : Neonazis drohen Berliner Staatssekretärin Chebli mit Ermordung,https://www.stern.de/panorama/weltgeschehen/news-von-heute--neonazis-drohen-berliner-staatssekretaerin-chebli-mit-ermordung-9029148.html,20191202T184500Z,threat,,Berlin,unknown,Neonazis threatened Berlin State Secretary Chebli with murder,high,Neonazis,-27.6946278,152.3098897,,,
Wife basher t - shirt displayed in Mandurah store Krazy Tees in wake of Hannah Clarke death - ABC News ( Australian Broadcasting Corporation ) ,https://www.abc.net.au/news/2020-02-28/wife-basher-t-shirt-krazy-tees-mandurah-hannah-clarke-attack/12011456,20200228T071500Z,hate_speech,,Mandurah store Krazy Tees,general_lgbtiq,"A t-shirt with the phrase 'Wife basher' displayed in a Mandurah store has sparked controversy, with the store owner claiming it's a joke but domestic violence advocates condemning it as a 'hate crime message' following the death of a mother and three children.",medium,,,,,,
Jordan was abused just for holding his boyfriend hand,https://www.sbs.com.au/news/jordan-was-abused-just-for-holding-his-boyfriend-s-hand,20200227T121500Z,harassment,,Sydney CBD,gay,Jordan was verbally abused and harassed by strangers on a busy street in Sydney CBD simply for holding his boyfriend's hand.,medium,,-33.8747234,151.2053644,,,
Jussie Smollett pleads not guilty to staging racist and homophobic attack on himself,https://www.independent.co.uk/news/world/americas/jussie-smollett-empire-actor-plea-not-guilty-staging-attack-charges-chicago-racist-homophobic-latest-a9355766.html,20200224T174500Z,other,,not specified,general_lgbtiq,Jussie Smollett pleads not guilty to staging racist and homophobic attack on himself,medium,,,,,,
Considering Matthew Shepard,https://www.starobserver.com.au/sponsored-content/considering-matthew-shepard/192312,20200205T070000Z,assault,,Wyoming,gay,"In 1998, Matthew Shepard, a first-year college student in Wyoming, was kidnapped, beaten, and left to die in a brutal anti-gay hate crime that inspired anguish and outrage.",high,,,,,,
Same - sex couple effigy burned at Croatian festival,https://www.starobserver.com.au/news/same-sex-couple-effigy-burned-at-croatian-festival/192991,20200227T003000Z,vandalism,2020-02-26,small Croatian town,gay couple and their baby,Locals in a small Croatian town sparked global outrage after deliberately setting fire to an effigy of a gay couple and their baby during a festival.,high,,,,,,
Former Polish priest indicted for hate speech and Holocaust denial,https://www.timesofisrael.com/liveblog_entry/former-polish-priest-indicted-for-hate-speech-and-holocaust-denial/,20200219T201500Z,hate_speech,,Poland,general_lgbtiq,Former Polish priest indicted for hate speech and Holocaust denial,medium,Former Polish priest,54.5307257,16.9470918,,,
Ex - AFL Women star Moana Hope reveals the disgusting homophobic slurs levelled at her and Dustin Martin that made her turn her back on the game for good,http://www.msn.com/en-nz/news/world/ex-afl-womens-star-moana-hope-reveals-the-disgusting-homophobic-slurs-levelled-at-her-and-dustin-martin-that-made-her-turn-her-back-on-the-game-for-good/ar-BB10c46t,20200220T140000Z,hate_speech,,not specified,gay,Ex-AFL Women star Moana Hope revealed the disgusting homophobic slurs directed at her and Dustin Martin that led her to turn her back on the game for good.,medium,,,,,,
$2 million reward offered to help solve murder of gay man found naked at the bottom of a cliff,https://news.yahoo.com/2-million-reward-offered-help-205510582.html,20200311T194500Z,murder,,cliff,gay,A $2 million reward is being offered to help solve the murder of a gay man who was found naked at the bottom of a cliff.,high,,-34.9595171,116.4109937,,,
Reward doubled to $2 million by family over historical gay hate crime,https://www.starobserver.com.au/news/national-news/reward-doubled-to-2-million-by-family-over-historical-gay-hate-crime/193414,20200310T230000Z,murder,,not specified,gay,"The family of Scott Johnson, a man who was killed in a suspected gay hate crime three decades ago, has matched the $1 million reward offered by NSW Police.",high,,,,,,
Jordan was abused on a Queensland street just for holding his boyfriend hand,https://www.sbs.com.au/news/jordan-was-abused-on-a-queensland-street-just-for-holding-his-boyfriend-s-hand,20200302T024500Z,harassment,,Queensland street,gay,Jordan was verbally abused while holding hands with his boyfriend on a Queensland street.,low,,-28.9781866,148.9858072,,,
Raelene Castle received death threat from Israel Folau supporter,https://www.fijivillage.com/news/Raelene-Castle-received-death-threat-from-Israel-Folau-supporter-x58fr4/,20200426T193000Z,threat,,not specified,general_lgbtiq,Raelene Castle reportedly received a death threat from an Israel Folau supporter.,medium,Israel Folau supporter,,,,,
Former Rugby Australia boss Raelene Castle reportedly received death threat from Israel Folau supporter,https://www.newshub.co.nz/home/sport/2020/04/former-rugby-australia-boss-raelene-castle-reportedly-received-death-threat-from-israel-folau-supporter.html,20200426T023000Z,threat,,,general_lgbtiq,Former Rugby Australia boss Raelene Castle reportedly received a death threat from an Israel Folau supporter.,medium,Israel Folau supporter,,,,,
