title,url,source_date,incident_type,date,location,victim_identity,description,severity,perpetrator_info,latitude,longitude,year_found,found_at,search_query
Scott White guilty plea comes 33 - years after  gay hate  murder of Scott Johnsons | news . com . au Australia leading news site,https://www.news.com.au/national/nsw-act/courts-law/scott-whites-guilty-plea-comes-33years-after-gay-hate-murder-of-scott-johnsons/news-story/50eb7b1c3b59e5792afde3422cbc6c57,20220116T001500Z,murder,,"Manly, Sydney",gay,"Scott White pleaded guilty to the 'gay hate' murder of Scott Johnson 33 years after the crime took place in Manly, Sydney.",high,Scott White,-33.7977424,151.2889403,,,
Australian man pleads guilty in 1988 murder of American man,https://www.ketv.com/article/australian-man-pleads-guilty-to-killing-harvard-mathematician-in-1988-gay-hate-crime/38768721,20220114T220000Z,murder,1988-XX-XX,not specified,gay,"Australian man pleads guilty to killing American man, a Harvard mathematician, in 1988 in a gay hate crime.",high,Australian man,,,,,
Dark secret behind Sydney 23 gay hate murders as killer makes shock guilty plea,https://www.dailymail.co.uk/news/article-10400443/Dark-secret-Sydneys-23-gay-hate-murders-killer-makes-shock-guilty-plea.html,20220114T143000Z,murder,,Sydney,gay,"The article discusses the dark secret behind 23 gay hate murders in Sydney, with a killer making a shock guilty plea.",high,Killer who made the guilty plea,-33.8698439,151.2082848,,,
Australian Admits to Killing Gay U . S . Man Whose Death Was Dismissed By Police as Suicide,https://www.newsweek.com/australian-admits-killing-gay-us-man-whose-death-was-dismissed-police-suicide-1669256,20220114T001500Z,murder,,U.S.,gay,An Australian man admitted to killing a gay U.S. man whose death was initially dismissed by police as suicide.,high,Australian man,38.2608339,-104.6595114,,,
Man Admits to Cold Case Murder of Gay Student After Over 30 Years,https://www.out.com/crime/2022/1/13/australian-man-pleads-guilty-cold-case-gay-murder-sydney-manly-cliffs-hate-crime-scott-johnson,20220113T221500Z,murder,2022-01-13,not specified,gay,A man has admitted to the cold case murder of a gay student after over 30 years. The case was one of the dozens of gay men who were killed during that time period.,high,not specified,,,,,
Australian man pleads guilty to anti - gay hate crime in murder of American who plunged from cliff in 1988,https://www.cbsnews.com/news/scott-johnson-murder-scott-white-guilty-plea-gay-hate-crime-fall-australia-cliff-1988/,20220113T183000Z,murder,1988-XX-XX,cliff in Australia,gay,"An Australian man pleaded guilty to an anti-gay hate crime in the murder of an American who plunged from a cliff in 1988. The perpetrator, Scott White, admitted to the hate crime in court.",high,Scott White,,,,,
Australian Man Convicted Over the 1988 Murder of Gay American,https://www.advocate.com/crime/2022/1/13/australian-man-convicted-over-1988-murder-gay-american-scott-johnson,20220113T173000Z,murder,1988-01-13,bottom of a cliff,gay,"Australian man convicted over the 1988 murder of a gay American named Scott Johnson, whose remains were found at the bottom of a cliff. Police initially reported the death as a suicide before Johnson's brother campaigned for a more thorough investigation.",high,Australian man,,,,,
Sydney man admits killing gay American mathematician in 1988,http://www.nydailynews.com/news/world/ny-sydney-man-admits-killing-gay-mathematician-scott-johnson-white-20220113-7adswa3ysrhjzb5ne5a3l5um6y-story.html,20220113T164500Z,killing,1988-XX-XX,Sydney,gay,A Sydney man admitted to killing a gay American mathematician in 1988.,high,Sydney man,-33.8698439,151.2082848,,,
Australian Man Convicted of Killing Gay American in 1980s,https://www.nytimes.com/2022/01/13/world/australia/scott-johnson-australia-gay-killing-confession.html,20220113T124500Z,killing,1980s,not specified,gay,An Australian man was convicted of killing a gay American in the 1980s.,high,Australian man,,,,,
Bra tycoon Michelle Mone sued $378K over  racist  WhatsApp message,https://www.dailytelegraph.com.au/entertainment/celebrity/bra-tycoon-michelle-mone-sued-for-378k-over-racist-message/news-story/5488a669c0f304fb312c789f746f88e1?nk=579b6f037e45b07e207796901b1be343-1641954698,20220112T024500Z,hate_speech,,not specified,unknown,Bra tycoon Michelle Mone is being sued for $378K over a 'racist' WhatsApp message she allegedly sent.,medium,Michelle Mone,,,,,
"Whipped , gang - raped : LGBTIQ+ people under  grave threat  in Afghanistan , report reveals",https://www.sbs.com.au/news/whipped-gang-raped-lgbtiq-people-under-grave-threat-in-afghanistan-report-reveals/bc4cebe4-72ba-4c62-981a-d0a3272c33f1,20220127T041500Z,assault,,Afghanistan,LGBTIQ+,"Report reveals instances of LGBTIQ+ individuals being whipped and gang-raped in Afghanistan, highlighting the grave threat they face in the country.",high,,-30.5160611,151.6652368,,,
Josh Cavallo Calls Out Homophobic Abuse,https://www.starobserver.com.au/news/josh-cavallo-calls-out-homophobic-abuse/208667,20220110T044500Z,hate_speech,,"AAMI Park, Melbourne",gay,Professional footballer Josh Cavallo called out homophobic abuse directed at him during an A-League match between Adelaide United FC and Melbourne Victory at AAMI Park.,medium,,-37.8251047,144.983743,,,
Homophobic Attack On Student Outside Gay Nightclub Shocks London,https://www.starobserver.com.au/news/homophobic-attack-on-student-outside-gay-nightclub-shocks-london/210126,20220218T083000Z,assault,,London,gay,"Harry Batt, a bio-medical student was waiting for a bus home after a night of partying at a popular London gay nightclub Heaven, when a woman launched an unprovoked attack.",medium,woman,-27.4839177,153.0019892,,,
Neil Armfield Reveals He Almost Died In A 1986 Gay Hate Attack In Sydney,https://www.starobserver.com.au/news/neil-armfield-reveals-he-almost-died-in-a-1986-gay-hate-attack-in-sydney/210007,20220216T041500Z,assault,1986-XX-XX,"Moore Park, Sydney",gay,"Neil Armfield, an Order Of Australia awardee and Adelaide Festival co-director, revealed that he almost died in a gay hate attack by a gang of five youth in Sydney's Moore Park in 1986.",high,gang of five youth,-33.8958333,151.2219444,,,
Florida Man Arrested For Trying to  Cut The Gay Out  of His Brother,https://www.starobserver.com.au/news/florida-man-arrested-for-trying-to-cut-the-gay-out-of-his-brother/210485,20220301T134500Z,assault,,Florida,gay,A Florida man was arrested for attacking his brother with a knife and trying to 'cut the gay out of him.',high,Brother,-31.4559422,146.3724181,,,
"Four LGBT Cambridge Students Attacked , One in Hospital",https://www.starobserver.com.au/news/lgbt-students-assaulted-at-university-of-cambridge-one-in-hospital/210469,20220228T143000Z,assault,2023-02-23,University of Cambridge,LGBT,"Four University of Cambridge students were attacked, putting one in the hospital, in an apparent homophobic assault.",high,,-31.926391,115.7886428,,,
"Man , 74 , Pleads Guilty To Threatening To Bomb New York Pride , LGBT Businesses",https://www.starobserver.com.au/news/man-74-pleads-guilty-to-threatening-to-bomb-new-york-pride-lgbt-businesses/210417,20220225T100000Z,threat,,New York City,LGBTQI+,74-year-old Long Island resident Robert Fehring pleaded guilty to sending over 20 letters threatening to bomb the 2021 NYC Pride parade and carry out terror attacks on LGBTQI businesses.,high,Robert Fehring,40.7510405,-73.9755221,,,
Monash Council Votes To Fly Pride Flag To Condemn Homophobic Incidents,https://www.starobserver.com.au/news/monash-council-votes-to-fly-pride-flag-to-condemn-homophobic-incidents/210371,20220225T011500Z,assault,,Ashwood,gay,Monash City council passed a motion condemning homophobia after Victoria Police arrested six teenagers for a series of gay bashing attacks in the parklands in Ashwood.,high,six teenagers,-37.866672,145.1022346,,,
"Sydney Teens Arrested , Charged With Attacks On Gay Men",https://www.starobserver.com.au/news/sydney-teens-arrested-charged-with-attacks-on-gay-men/209981,20220215T040000Z,assault,2022-02-15,City of Sydney,gay,Two teenage boys were arrested for allegedly carrying out brazen homophobic attacks in the City of Sydney. The gay victims were egged and bashed.,medium,,-33.8681804,151.2116706,,,
Police Arrest Six Boys Over Gay Bashing Attacks In Melbourne,https://www.starobserver.com.au/news/police-arrest-six-boys-over-gay-bashing-attacks-in-melbourne/209703,20220206T011500Z,assault,,Ashwood,gay,Six boys aged between 14 and 19 were arrested for allegedly carrying out homophobic attacks on gay men after luring them on gay dating apps to parklands around the suburb of Ashwood in Melbourne.,high,,-37.866672,145.1022346,,,
Three Convicted Over  Homophobic  Murder Of Welsh Psychiatrist,https://www.starobserver.com.au/news/three-convicted-over-homophobic-murder-of-welsh-psychiatrist/209680,20220205T014500Z,assault,,Cardiff’s Bute Park,gay,"Three individuals fatally gay bashed a 54-year-old father of two, Dr. Gary Jenkins, in Cardiff’s Bute Park last July.",high,"Lee Strickland, 36, Jason Edwards, 25, and Dionne Timms-Williams, 17",,,,,
Man Assaults Melbourne Trans Woman Ash Jackson Who Left Anti - Vax Movement,https://www.starobserver.com.au/news/man-assaults-melbourne-trans-woman-who-left-anti-vax-movement/211118,20220317T031500Z,assault,,Melbourne,transgender,"Melbourne-based trans woman Ash Jackson, who had gone public with her decision to leave the anti-vax movement, was the victim of a trans hate attack. The offender is known to be violent to other women.",high,Offender is known to be violent to other women,-37.8142454,144.9631732,,,
"Homophobic Teens Hurl Abuse At united kingdom Gay Couple , Throw Rocks At Their House",https://www.starobserver.com.au/news/homophobic-teens-hurl-abuse-at-uk-gay-couple-throw-rocks-at-their-house/211086,20220316T084500Z,harassment,,West Midlands,gay,Homophobic teens hurled abuse at UK gay couple Kieran (24) and Steven Douglas-Lane (33) and threw rocks at their house. The West Midlands police are investigating the incident as a hate crime.,medium,Teens,-30.2985388,116.0580565,,,
Iraqi Armed Groups Target LGBT People : Human Rights Watch,https://www.starobserver.com.au/news/iraqi-armed-groups-target-lgbt-people-human-rights-watch/211550,20220330T143000Z,abduction|rape|torture|murder,,Iraq,LGBT,"Human Rights Watch has accused the Iraqi government of failing to take action against armed groups that have abducted, raped, tortured and killed LGBT people with impunity in recent years.",high,Armed groups in Iraq,-30.5160524,151.6652374,,,
Finnish MP acquitted after  hate speech  trial over her  homophobic  tweets,https://mercatornet.com/finnish-mp-acquitted-after-hate-speech-trial-over-homophobic-tweets/78240/,20220331T043000Z,hate_speech,,Finland,unknown,Finnish MP acquitted after hate speech trial over her homophobic tweets in Finland.,low,,,,,,
Drag Race united kingdom Star Elektra Fence Attacked By Homophobes On Train To Manchester,https://www.starobserver.com.au/news/drag-race-uk-star-elektra-fence-attacked-by-homophobes-on-train-to-manchester/212413,20220428T003000Z,assault,2022-04-24,Train to Manchester,gay,"RuPaul’s Drag Race UK star Elektra Fence was the victim of a homophobic assault on a train to Manchester on Sunday, April 24.",medium,Homophobes,,,,,
United in the name of tolerance | Crime,https://www.theguardian.com/uk/2008/aug/03/ukcrime.sophielancaster,20220413T120000Z,assault,2007-08-11,not specified,unknown,Young goths Robert Maltby and Sophie Lancaster were brutally attacked by a teenage gang,high,teenage gang,,,,,
"Florida Family Charged With Assaulting , Blinding Gay Man",https://www.starobserver.com.au/news/florida-family-charged-with-assaulting-blinding-gay-man/211949,20220413T071500Z,assault,,Florida,gay,Florida residents Inna Makarenko (45) her husband Yevhen Makarenko (44) and the couple's son Oleh Makarenko (21) have been charged with hate crimes for brutally attacking and blinding a 31-year-old gay man.,high,"Inna Makarenko (45), Yevhen Makarenko (44), and Oleh Makarenko (21)",-31.4559422,146.3724181,,,
  Obscene : Josh Frydenberg election signs defaced with Nazi symbols,https://www.brisbanetimes.com.au/politics/federal/obscene-josh-frydenberg-election-signs-defaced-with-nazi-symbols-20220404-p5aarz.html,20220404T100000Z,vandalism,,"Kooyong electorate, Melbourne",Jewish,"Josh Frydenberg's election signs were defaced with Nazi symbols in the Kooyong electorate in Melbourne. Mr. Frydenberg, who was born in Australia to Jewish parents, expressed concern over the vandalism posing a threat to the community.",medium,,-37.8290406,145.0542872,,,
Greens councillor Anab Mohamud accused of assaulting transgender woman outside Melbourne nightclub,https://www.dailymail.co.uk/news/article-10757059/Greens-councillor-Anab-Mohamud-accused-assaulting-transgender-woman-outside-Melbourne-nightclub.html,20220427T020000Z,assault,,Melbourne nightclub,transgender,Greens councillor Anab Mohamud accused of assaulting a transgender woman outside a Melbourne nightclub.,medium,Greens councillor Anab Mohamud,,,,,
