title,url,source_date,source,query
22 probables announced by the PCB for the ODI series against NZ ( Fakhar Zaman & Haris Sohail added ) ,http://www.pakpassion.net/ppforum/showthread.php?309172-22-probables-announced-by-the-PCB-for-the-ODI-series-against-NZ-Fakhar-Zaman-amp-Haris-Sohail-added,20221230T111500Z,pakpassion.net,(court case OR trial OR sentenced) AND (homophobic OR transphobic OR hate crime) AND Australia
2022年的美国 ： 因乱分裂 以乱渔利,https://news.ycwb.com/2022-12/30/content_41270109.htm,20221230T111500Z,news.ycwb.com,(court case OR trial OR sentenced) AND (homophobic OR transphobic OR hate crime) AND Australia
2022年的美国 ： 因乱分裂 以乱渔利 _ 政治 _ 通胀 _ 全球,https://www.sohu.com/a/622576982_121284943?edtsign=BBB017C78E75D7B41CC84AE79F67807766E8E82B&edtcode=dHh9FFtdHHNSSrQ3b9eG0Q==&scm=1103.plate:282:0.0.1_1.0&code=n3bhc4ru7q,20221230T110000Z,sohu.com,(court case OR trial OR sentenced) AND (homophobic OR transphobic OR hate crime) AND Australia
2022年的美国 ： 因乱分裂 以乱渔利 _ 政治 _ 通胀 _ 全球,https://www.sohu.com/a/622576982_121284943?edtsign=BBB017C78E75D7B41CC84AE79F67807766E8E82B&edtcode=dHh9FFtdHHNSSrQ3b9eG0Q==&scm=1103.plate:282:0.0.1_1.0&code=qudt3vy1vb,20221230T104500Z,sohu.com,(court case OR trial OR sentenced) AND (homophobic OR transphobic OR hate crime) AND Australia
2022年的美国 ： 因乱分裂 以乱渔利 - 新闻 - 北国网,http://news.lnd.com.cn/system/2022/12/30/030369621.shtml,20221230T104500Z,news.lnd.com.cn,(court case OR trial OR sentenced) AND (homophobic OR transphobic OR hate crime) AND Australia
Termina juicio contra Aung San Suu Kyi : Líder opositora de Myanmar fue condenada a 33 años de cárcel en total,https://www.emol.com/noticias/Internacional/2022/12/30/1082494/termina-juicio-suu-kyi.html,20221230T103000Z,emol.com,(court case OR trial OR sentenced) AND (homophobic OR transphobic OR hate crime) AND Australia
2022年的美国 ： 因乱分裂 以乱渔利 _ 政治 _ 通胀 _ 全球,https://www.sohu.com/a/622576982_121284943?edtsign=BBB017C78E75D7B41CC84AE79F67807766E8E82B&edtcode=dHh9FFtdHHNSSrQ3b9eG0Q==&scm=1103.plate:282:0.0.1_1.0&code=4trkn0diiq,20221230T103000Z,sohu.com,(court case OR trial OR sentenced) AND (homophobic OR transphobic OR hate crime) AND Australia
AFP highlights regional achievements for 2022,https://www.southeastasiapost.com/news/273287742/afp-highlights-regional-achievements-for-2022,20221230T101500Z,southeastasiapost.com,(court case OR trial OR sentenced) AND (homophobic OR transphobic OR hate crime) AND Australia
2022年的美国 ： 因乱分裂 以乱渔利 _ 政治 _ 通胀 _ 全球,https://www.sohu.com/a/622576982_121284943?edtsign=BBB017C78E75D7B41CC84AE79F67807766E8E82B&edtcode=dHh9FFtdHHNSSrQ3b9eG0Q==&scm=1103.plate:282:0.0.1_1.0&code=0w99at32cv8q,20221230T101500Z,sohu.com,(court case OR trial OR sentenced) AND (homophobic OR transphobic OR hate crime) AND Australia
2022年的美国 ： 因乱分裂 以乱渔利 - 千龙网 · 中国首都网,https://world.qianlong.com/2022/1230/7943679.shtml,20221230T100000Z,world.qianlong.com,(court case OR trial OR sentenced) AND (homophobic OR transphobic OR hate crime) AND Australia
VIETNAM NEWS HEADLINES DECEMBER 30,https://vietnamnet.vn/en/vietnam-news-headlines-december-30-2095796.html,20221230T100000Z,vietnamnet.vn,(court case OR trial OR sentenced) AND (homophobic OR transphobic OR hate crime) AND Australia
2022年的美国 ： 因乱分裂 以乱渔利 _ 政治 _ 通胀 _ 全球,https://www.sohu.com/a/622576982_121284943?edtsign=BBB017C78E75D7B41CC84AE79F67807766E8E82B&edtcode=dHh9FFtdHHNSSrQ3b9eG0Q==&scm=1103.plate:282:0.0.1_1.0&code=h2br72d3lk4,20221230T100000Z,sohu.com,(court case OR trial OR sentenced) AND (homophobic OR transphobic OR hate crime) AND Australia
2022年的美国 ： 因乱分裂 以乱渔利,https://www.163.com/news/article/HPRODFMQ000189FH.html,20221230T094500Z,163.com,(court case OR trial OR sentenced) AND (homophobic OR transphobic OR hate crime) AND Australia
Year Ender 2022 | ಈ ವರ್ಷದ ಬಾಲಿವುಡ್‌ನ ಟಾಪ್ – 5 ವಿವಾದಗಳು,https://www.prajavani.net/entertainment/cinema/year-ender-2022-top-5-bollywood-controversies-of-2022-1001682.html,20221230T094500Z,prajavani.net,(court case OR trial OR sentenced) AND (homophobic OR transphobic OR hate crime) AND Australia
2022年的美国 ： 因乱分裂 以乱渔利 _ 政治 _ 通胀 _ 全球,https://www.sohu.com/a/622576982_121284943?edtsign=BBB017C78E75D7B41CC84AE79F67807766E8E82B&edtcode=dHh9FFtdHHNSSrQ3b9eG0Q==&scm=1103.plate:282:0.0.1_1.0&code=j7v05gv1pw,20221230T094500Z,sohu.com,(court case OR trial OR sentenced) AND (homophobic OR transphobic OR hate crime) AND Australia
2022年的美国 ： 因乱分裂 以乱渔利 _ 政治 _ 通胀 _ 全球,https://www.sohu.com/a/622576982_121284943?edtsign=BBB017C78E75D7B41CC84AE79F67807766E8E82B&edtcode=dHh9FFtdHHNSSrQ3b9eG0Q==&scm=1103.plate:282:0.0.1_1.0&code=ey16wxchmiu,20221230T093000Z,sohu.com,(court case OR trial OR sentenced) AND (homophobic OR transphobic OR hate crime) AND Australia
Por los caminos del Oro,https://kaosenlared.net/por-los-camroinos-del-oro/,20221230T091500Z,kaosenlared.net,(court case OR trial OR sentenced) AND (homophobic OR transphobic OR hate crime) AND Australia
AFP highlights regional achievements for 2022,https://www.sydneysun.com/news/273287742/afp-highlights-regional-achievements-for-2022,20221230T090000Z,sydneysun.com,(court case OR trial OR sentenced) AND (homophobic OR transphobic OR hate crime) AND Australia
"The alternative 2022 sports awards : quotes , gaffes and animal cameos",https://www.theguardian.com/sport/2022/dec/30/the-alternative-2022-sports-awards-quotes-gaffes-and-animal-cameos,20221230T084500Z,theguardian.com,(court case OR trial OR sentenced) AND (homophobic OR transphobic OR hate crime) AND Australia
Rétrocession des Chagos : lancien haut - commissaire David Snoxell propose des solutions,https://defimedia.info/retrocession-des-chagos-lancien-haut-commissaire-david-snoxell-propose-des-solutions,20221230T081500Z,defimedia.info,(court case OR trial OR sentenced) AND (homophobic OR transphobic OR hate crime) AND Australia
AFP highlights regional achievements for 2022,https://www.australianherald.com/news/273287742/afp-highlights-regional-achievements-for-2022,20221230T080000Z,australianherald.com,(court case OR trial OR sentenced) AND (homophobic OR transphobic OR hate crime) AND Australia
December 30th - 2022 Presidential Politics - Resistance Day 710,https://theconservativetreehouse.com/blog/2022/12/30/december-30th-2022-presidential-politics-resistance-day-710/,20221230T074500Z,theconservativetreehouse.com,(court case OR trial OR sentenced) AND (homophobic OR transphobic OR hate crime) AND Australia
December 30th - 2022 Presidential Politics - Resistance Day 710,https://theconservativetreehouse.com/blog/2022/12/30/december-30th-2022-presidential-politics-resistance-day-710/comment-page-1/,20221230T074500Z,theconservativetreehouse.com,(court case OR trial OR sentenced) AND (homophobic OR transphobic OR hate crime) AND Australia
Cities look for new ways to survive heatwaves,https://www.asiabulletin.com/news/273287081/cities-look-for-new-ways-to-survive-heatwaves,20221230T064500Z,asiabulletin.com,(court case OR trial OR sentenced) AND (homophobic OR transphobic OR hate crime) AND Australia
"Queensland new criminal penalties for young offenders will  turbocharge injustice , critics say | Queensland",https://www.theguardian.com/australia-news/2022/dec/30/queenslands-new-criminal-penalties-for-young-offenders-will-turbocharge-injustice-critics-say,20221230T060000Z,theguardian.com,(court case OR trial OR sentenced) AND (homophobic OR transphobic OR hate crime) AND Australia
Vilties nebus perdaug - Verslo þinios,https://www.vz.lt/izvalgos/2022/12/30/vilties-nebus-perdaug,20221230T053000Z,vz.lt,(court case OR trial OR sentenced) AND (homophobic OR transphobic OR hate crime) AND Australia
Couple Scammed Gay Men On Dating Sites Out Of $249K,https://www.starobserver.com.au/news/couple-scammed-gay-men-on-dating-sites-out-of-249k/219940,20221230T053000Z,starobserver.com.au,(court case OR trial OR sentenced) AND (homophobic OR transphobic OR hate crime) AND Australia
核酸腐败窝案之后 ， 越南疫情包机也出事了 ， 外长受处分,https://www.163.com/dy/article/HPR77PK20514BE2Q.html,20221230T051500Z,163.com,(court case OR trial OR sentenced) AND (homophobic OR transphobic OR hate crime) AND Australia
2022年的美国 ： 因乱分裂 以乱渔利,http://news.cyol.com/gb/articles/2022-12/30/content_xaaebXUVvR.html,20221230T024500Z,news.cyol.com,(court case OR trial OR sentenced) AND (homophobic OR transphobic OR hate crime) AND Australia
"Happy 13th Birthday , KrebsOnSecurity ! – Krebs on Security",https://krebsonsecurity.com/2022/12/happy-13th-birthday-krebsonsecurity/,20221230T021500Z,krebsonsecurity.com,(court case OR trial OR sentenced) AND (homophobic OR transphobic OR hate crime) AND Australia
Cities look for new ways to survive heatwaves,https://www.nepalnational.com/news/273287081/cities-look-for-new-ways-to-survive-heatwaves,20221230T020000Z,nepalnational.com,(court case OR trial OR sentenced) AND (homophobic OR transphobic OR hate crime) AND Australia
Cities look for new ways to survive heatwaves,https://www.southeastasiapost.com/news/273287081/cities-look-for-new-ways-to-survive-heatwaves,20221230T010000Z,southeastasiapost.com,(court case OR trial OR sentenced) AND (homophobic OR transphobic OR hate crime) AND Australia
Australian Labor government greenlights extradition of former pilot to US,https://www.wsws.org/en/articles/2022/12/29/mgoh-d29.html,20221229T234500Z,wsws.org,(court case OR trial OR sentenced) AND (homophobic OR transphobic OR hate crime) AND Australia
Columna de Riva Palacio sobre Delfina Gómez no es violencia,https://www.animalpolitico.com/2022/12/tribunal-columna-de-riva-palacio-delfina-gomez-no-es-violencia-de-genero/,20221229T234500Z,animalpolitico.com,(court case OR trial OR sentenced) AND (homophobic OR transphobic OR hate crime) AND Australia
Cities look for new ways to survive heatwaves,https://www.laosnews.net/news/273287081/cities-look-for-new-ways-to-survive-heatwaves,20221229T233000Z,laosnews.net,(court case OR trial OR sentenced) AND (homophobic OR transphobic OR hate crime) AND Australia
Cities look for new ways to survive heatwaves,https://www.bignewsnetwork.com/news/273287081/cities-look-for-new-ways-to-survive-heatwaves,20221229T233000Z,bignewsnetwork.com,(court case OR trial OR sentenced) AND (homophobic OR transphobic OR hate crime) AND Australia
Cities look for new ways to survive heatwaves,https://www.bruneinews.net/news/273287081/cities-look-for-new-ways-to-survive-heatwaves,20221229T231500Z,bruneinews.net,(court case OR trial OR sentenced) AND (homophobic OR transphobic OR hate crime) AND Australia
AFP highlights regional achievements for 2022,https://www.miragenews.com/afp-highlights-regional-achievements-for-2022-923090/,20221229T231500Z,miragenews.com,(court case OR trial OR sentenced) AND (homophobic OR transphobic OR hate crime) AND Australia
Newsletter 2022 - 12 - 29,https://news.mongabay.com/newsletter/newsletter-2022-12-29/,20221229T231500Z,news.mongabay.com,(court case OR trial OR sentenced) AND (homophobic OR transphobic OR hate crime) AND Australia
Queensland Government Changes Laws to Crack Down on Youth Crimes,https://www.theepochtimes.com/queensland-government-changes-laws-to-crack-down-on-youth-crimes_4951026.html,20221229T230000Z,theepochtimes.com,(court case OR trial OR sentenced) AND (homophobic OR transphobic OR hate crime) AND Australia
Best of Unfiltered 2022,https://www.winespectator.com/articles/best-of-unfiltered-2022,20221229T230000Z,winespectator.com,(court case OR trial OR sentenced) AND (homophobic OR transphobic OR hate crime) AND Australia
دراسة لـ « محمد بن راشد للطب »: الهواتف والساعات الذكية ناقلة للمرض,https://www.emaratalyoum.com/local-section/health/2022-12-30-1.1703661,20221229T223000Z,emaratalyoum.com,(court case OR trial OR sentenced) AND (homophobic OR transphobic OR hate crime) AND Australia
"canadian syrup , made in the united states ...... ",https://www.yourdemocracy.net.au/drupal/node/46619,20221229T221500Z,yourdemocracy.net.au,(court case OR trial OR sentenced) AND (homophobic OR transphobic OR hate crime) AND Australia
消除法律灰色地帶 維護國家安全 - 評論,https://www.wenweipo.com/a/202212/30/AP63adfaf7e4b0dff952a8e4a3.html,20221229T213000Z,wenweipo.com,(court case OR trial OR sentenced) AND (homophobic OR transphobic OR hate crime) AND Australia
习特勒借毒杀淫对院士泰斗翘楚教授斩首行动精确打击定点清除立竿见影 - 博客,https://blog.wenxuecity.com/myblog/80065/202212/30426.html,20221229T204500Z,blog.wenxuecity.com,(court case OR trial OR sentenced) AND (homophobic OR transphobic OR hate crime) AND Australia
疫情爆發卻大開國門 分析 ： 中共外交將一敗塗地 | 疫情 | 白肺 | 流氓外交,http://www.epochtimes.com.tw/n397891/%E7%96%AB%E6%83%85%E7%88%86%E7%99%BC%E5%8D%BB%E5%A4%A7%E9%96%8B%E5%9C%8B%E9%96%80-%E5%88%86%E6%9E%90-%E4%B8%AD%E5%85%B1%E5%A4%96%E4%BA%A4%E5%B0%87%E4%B8%80%E6%95%97%E5%A1%97%E5%9C%B0.html,20221229T203000Z,epochtimes.com.tw,(court case OR trial OR sentenced) AND (homophobic OR transphobic OR hate crime) AND Australia
"2022 in review , Part 3 : Queen dies ; Smith becomes premier",https://calgaryherald.com:443/news/local-news/2022-in-review-part-3-queen-elizabeth-dies-smith-becomes-alberta-premier-protests-in-china-against-covid-lockdowns,20221229T193000Z,calgaryherald.com,(court case OR trial OR sentenced) AND (homophobic OR transphobic OR hate crime) AND Australia
"Clarendon five , Donna - Lee , Royal visit : Observer Online top local stories of 2022",https://www.jamaicaobserver.com/latest-news/clarendon-five-donna-lee-royal-visit-observer-onlines-top-local-stories-of-2022/,20221229T190000Z,jamaicaobserver.com,(court case OR trial OR sentenced) AND (homophobic OR transphobic OR hate crime) AND Australia
"What made news in 2022 : Queen Elizabeth , Danielle Smith and China COVID lockdowns",https://calgarysun.com/news/local-news/2022-in-review-part-3-queen-elizabeth-dies-smith-becomes-alberta-premier-protests-in-china-against-covid-lockdowns/wcm/29f76b64-236c-42b9-8782-fa049b4d61bc,20221229T184500Z,calgarysun.com,(court case OR trial OR sentenced) AND (homophobic OR transphobic OR hate crime) AND Australia
"Алексей Левинсон : « Демократическая Россия , мирно сосуществующая с Западом , - это та утопия , которая мне по нраву » ",https://polit.ru/article/2022/12/29/levinson/,20221229T173000Z,polit.ru,(court case OR trial OR sentenced) AND (homophobic OR transphobic OR hate crime) AND Australia
Australia top 2022 international sports performers,https://www.theroar.com.au/2022/12/30/australias-top-2022-international-sports-performers/,20221229T163000Z,theroar.com.au,(court case OR trial OR sentenced) AND (homophobic OR transphobic OR hate crime) AND Australia
Ruggero Deodato -  Cannibal Holocaust  Director Has Passed Away,https://bloody-disgusting.com/movie/3745354/r-i-p-ruggero-deodato-cannibal-holocaust-director-has-passed-away-at-83/,20221229T161500Z,bloody-disgusting.com,(court case OR trial OR sentenced) AND (homophobic OR transphobic OR hate crime) AND Australia
AP News in Brief at 6 : 04 a . m . EST,https://www.hngnews.com/nation_world/ap-news-in-brief-at-6-04-a-m-est/article_5ea480b2-bcf2-5bce-a48b-7c87f955dfb2.html,20221229T143000Z,hngnews.com,(court case OR trial OR sentenced) AND (homophobic OR transphobic OR hate crime) AND Australia
